image,split,source_video,source_frame,detection_index,obb_class,obb_conf,obb_cx,obb_cy,obb_w,obb_h,obb_rotation,crop_width,crop_height
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00109.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2640,1,0,0.941490,160.830,632.612,96.533,353.617,0.548101,120,438
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00110.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2640,2,0,0.936737,430.594,728.390,416.006,117.502,0.530895,516,146
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00111.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2640,3,0,0.928637,447.426,946.495,380.235,108.179,0.530950,471,134
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00112.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2640,4,0,0.835627,185.433,959.155,106.965,375.409,0.960395,133,466
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00113.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2760,0,0,0.948445,158.124,631.979,96.652,355.424,0.556434,120,441
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00114.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2760,1,0,0.946074,541.536,506.364,103.660,383.999,0.335514,129,476
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00115.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2760,2,0,0.909692,464.842,827.403,383.797,110.204,0.720089,476,137
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00116.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2760,3,0,0.894807,443.762,937.243,370.789,92.939,0.512399,460,115
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00117.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2760,4,0,0.856245,171.628,946.095,103.968,362.013,0.873791,129,449
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00118.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2880,0,0,0.952052,539.956,512.724,103.843,380.811,0.344139,129,472
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00119.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2880,1,0,0.945295,146.159,626.882,99.573,361.829,0.456447,123,449
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00120.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2880,2,0,0.919756,452.432,838.742,382.375,105.711,0.482916,474,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00121.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2880,3,0,0.919371,189.009,938.346,104.101,368.531,0.930488,129,457
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00122.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,2880,4,0,0.770307,443.331,948.159,371.231,101.975,0.461454,460,126
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00123.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3000,0,0,0.952855,543.176,466.248,101.282,372.097,0.342392,126,461
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00124.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3000,1,0,0.944805,128.507,620.662,103.660,362.919,0.411995,129,450
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00125.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3000,2,0,0.940368,171.414,912.325,99.187,353.017,0.627466,123,438
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00126.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3000,3,0,0.883578,494.628,917.950,360.047,95.883,0.744083,446,119
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00127.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3120,0,0,0.941878,120.570,615.176,101.874,355.869,0.467488,126,441
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00128.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3120,1,0,0.936327,537.909,458.437,102.832,372.407,0.335977,128,462
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00129.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3120,2,0,0.932433,562.721,855.504,110.359,388.485,0.028254,137,482
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00130.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3120,3,0,0.879493,245.700,957.946,100.299,365.456,1.206015,124,453
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00131.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3120,4,0,0.850575,138.580,910.023,94.000,326.326,0.669472,117,405
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00132.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3240,0,0,0.953526,527.889,467.559,105.757,385.961,0.337091,131,479
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00133.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3240,1,0,0.942588,122.474,620.537,99.189,361.686,0.452702,123,448
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00134.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3240,2,0,0.938651,568.012,850.063,110.741,396.485,0.090471,137,492
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00135.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3240,3,0,0.933517,281.170,905.725,104.849,370.115,0.798587,130,459
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00136.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3240,4,0,0.885669,145.353,905.560,96.921,347.333,0.625602,120,431
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00137.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3360,0,0,0.942995,525.593,471.869,105.647,384.481,0.344826,131,477
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00138.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3360,1,0,0.938006,120.351,635.335,91.837,342.409,0.521789,114,425
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00139.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3360,2,0,0.937539,565.680,851.835,113.202,397.335,0.100987,140,493
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00140.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3360,3,0,0.929734,249.592,883.714,101.064,370.158,0.522473,125,459
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00141.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3360,4,0,0.897817,118.408,839.328,102.298,380.559,0.337690,127,472
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00142.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3480,0,0,0.940182,521.697,470.866,109.482,385.964,0.342522,136,479
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00143.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3480,1,0,0.937285,565.636,849.656,112.854,393.891,0.112209,140,488
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00144.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3480,2,0,0.936276,133.722,666.671,93.864,342.366,0.566144,116,425
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00145.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3600,0,0,0.955975,218.719,682.050,98.152,345.750,1.473444,122,429
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00146.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3600,1,0,0.943057,523.054,477.038,107.471,384.595,0.349079,133,477
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00147.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3600,2,0,0.940289,215.577,861.232,396.793,108.253,0.224468,492,134
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00148.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3600,3,0,0.895666,212.892,978.466,102.962,374.591,1.511676,128,464
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00149.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3600,4,0,0.773086,584.697,851.287,347.793,113.971,1.568803,431,141
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00150.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3720,0,0,0.942388,514.118,488.894,105.778,385.153,0.357351,131,478
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00151.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3720,1,0,0.938194,226.550,690.111,360.910,108.219,0.126986,448,134
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00152.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3720,2,0,0.935492,202.411,956.167,385.184,106.689,0.252785,478,132
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00153.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3720,3,0,0.930198,230.943,849.832,399.943,108.873,0.279525,496,135
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00154.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3720,4,0,0.911250,588.795,838.750,378.300,105.321,1.548135,469,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00155.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3840,0,0,0.943598,510.074,489.847,100.378,375.554,0.356158,124,466
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00156.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3840,1,0,0.928019,119.954,811.052,385.625,108.327,1.109299,478,134
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00157.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3840,2,0,0.923681,344.365,714.636,366.282,99.331,0.907392,454,123
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00158.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3840,3,0,0.922762,165.598,653.237,403.875,109.392,0.964307,501,136
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00159.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3840,4,0,0.896230,582.697,839.778,363.931,103.501,1.562863,451,128
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00160.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3960,0,0,0.953907,386.381,746.466,364.887,95.082,0.877343,452,118
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00161.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3960,1,0,0.945030,510.138,488.377,101.852,384.232,0.373060,126,476
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00162.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3960,2,0,0.846454,578.987,834.266,106.722,349.378,0.039063,132,433
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00163.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3960,3,0,0.828409,84.999,510.162,387.407,105.851,1.472089,480,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00164.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,3960,4,0,0.626466,225.233,415.196,116.649,400.692,0.548854,145,497
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00165.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4080,0,0,0.948821,373.548,756.964,364.642,97.232,0.890758,452,121
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00166.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4080,1,0,0.941167,481.686,512.022,100.585,362.509,0.365473,125,450
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00167.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4080,2,0,0.904980,550.363,863.210,376.901,100.002,1.475724,467,124
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00168.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4080,3,0,0.888674,289.287,265.470,87.239,379.997,1.323610,108,471
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00169.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4080,4,0,0.857562,427.897,308.960,94.253,395.036,1.432232,117,490
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00170.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4200,0,0,0.943600,267.121,732.813,355.843,93.346,0.652499,441,116
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00171.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4200,1,0,0.923888,437.194,591.904,104.525,368.124,0.455561,130,456
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00172.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4200,2,0,0.913810,547.525,874.960,379.432,108.544,1.351534,470,135
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00173.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4200,3,0,0.854330,407.710,229.222,398.788,100.007,0.144985,494,124
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00174.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4200,4,0,0.448642,531.356,605.008,96.522,390.758,0.313301,120,485
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\母蝦仰拍-1_crop_00175.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4320,0,0,0.943407,469.473,588.323,108.320,389.145,0.526755,134,483
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00176.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4320,1,0,0.939165,173.614,701.691,346.237,95.773,0.665973,429,119
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00177.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4320,2,0,0.933430,542.181,870.327,382.434,106.305,1.343604,474,132
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\母蝦仰拍-1_crop_00178.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\母蝦仰拍-1.mp4,4320,3,0,0.924985,238.282,886.762,110.907,384.894,1.456014,138,477
